occurrencedate,offence,occurrencedayofweek,occurrencehour,MCI,Neighbourhood,Lat,Long,  
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,20,Auto Theft,Dovercourt-Wallace Emerson-Junction (93),43.6606636,-79.4316711,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,11,Auto Theft,Dorset Park (126),43.7658043,-79.2810745,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,4,Auto Theft,Lansing-Westgate (38),43.7419701,-79.4271088,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,22,Auto Theft,Pelmo Park-Humberlea (23),43.7174759,-79.5320816,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,8,Auto Theft,Yorkdale-Glen Park (31),43.7227287,-79.456665,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,4,Auto Theft,Kingsway South (15),43.6534767,-79.5075378,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,4,Auto Theft,Kingsway South (15),43.6534767,-79.5075378,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,4,Auto Theft,Kingsway South (15),43.6534767,-79.5075378,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,21,Auto Theft,Parkwoods-Donalda (45),43.7646408,-79.3446503,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,21,Auto Theft,L'Amoreaux (117),43.7989998,-79.3059845,
2017-06-20T04:00:00.000Z,Theft Of Motor Vehicle,Tuesday   ,12,Auto Theft,Islington-City Centre West (14),43.6192932,-79.5340576,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,17,Break and Enter,Agincourt South-Malvern West (128),43.791851,-79.2484894,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,0,Break and Enter,South Parkdale (85),43.6397247,-79.4235535,
2017-06-21T04:00:00.000Z,Discharge Firearm - Recklessly,Wednesday ,2,Assault,Kingsview Village-The Westway (6),43.695797,-79.5521545,
2017-06-21T04:00:00.000Z,B&E W'Intent,Wednesday ,9,Break and Enter,Annex (95),43.668499,-79.4097824,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,14,Assault,Humbermede (22),43.7484856,-79.5501099,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,12,Assault,Black Creek (24),43.7672119,-79.5147705,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,14,Break and Enter,Annex (95),43.6663742,-79.4129944,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,13,Assault,Kingsview Village-The Westway (6),43.695797,-79.5521545,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,12,Break and Enter,Casa Loma (96),43.6748123,-79.4126129,
2017-06-21T04:00:00.000Z,Discharge Firearm - Recklessly,Wednesday ,18,Assault,Keelesdale-Eglinton West (110),43.6863556,-79.4708328,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,12,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),43.6620979,-79.4540176,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,2,Break and Enter,York University Heights (27),43.7825775,-79.4901276,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,2,Break and Enter,York University Heights (27),43.7832222,-79.4873047,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,1,Assault,Humber Summit (21),43.7561264,-79.5640717,
2017-06-21T04:00:00.000Z,Robbery - Mugging,Wednesday ,12,Robbery,Woburn (137),43.7795486,-79.2329788,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,12,Assault,Guildwood (140),43.746006,-79.2093506,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,12,Assault,Guildwood (140),43.746006,-79.2093506,
2017-06-21T04:00:00.000Z,Theft Over,Wednesday ,19,Theft Over,Danforth (66),43.6797943,-79.3406067,
2017-06-21T04:00:00.000Z,Robbery With Weapon,Wednesday ,23,Robbery,Bendale (127),43.7559013,-79.2666626,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,9,Assault,Downsview-Roding-CFB (26),43.7193069,-79.5160141,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,17,Assault,Woburn (137),43.7593193,-79.2320251,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,8,Assault,Hillcrest Village (48),43.7919655,-79.358078,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,21,Assault,Kensington-Chinatown (78),43.6471901,-79.404007,
2017-06-21T04:00:00.000Z,Assault Bodily Harm,Wednesday ,21,Assault,Kensington-Chinatown (78),43.6471901,-79.404007,
2017-06-21T04:00:00.000Z,Robbery - Purse Snatch,Wednesday ,21,Robbery,Kensington-Chinatown (78),43.6471901,-79.404007,
2017-06-21T04:00:00.000Z,Robbery - Other,Wednesday ,21,Robbery,Kensington-Chinatown (78),43.6471901,-79.404007,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,20,Assault,Wexford/Maryvale (119),43.7441025,-79.3005524,
2017-06-21T04:00:00.000Z,Discharge Firearm With Intent,Wednesday ,20,Assault,Wexford/Maryvale (119),43.7441025,-79.3005524,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,8,Break and Enter,Willowdale East (51),43.7810783,-79.3955002,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,15,Break and Enter,Bayview Village (52),43.7740059,-79.3858414,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,12,Break and Enter,Trinity-Bellwoods (81),43.6511803,-79.4116058,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,22,Assault,Mount Pleasant East (99),43.7012291,-79.3776245,
2017-06-21T04:00:00.000Z,Theft Over,Wednesday ,0,Theft Over,Willowdale East (51),43.7692757,-79.4129028,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,17,Assault,Oakwood Village (107),43.686554,-79.4374161,
2017-06-21T04:00:00.000Z,Assault Bodily Harm,Wednesday ,17,Assault,Oakwood Village (107),43.686554,-79.4374161,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,9,Break and Enter,Willowridge-Martingrove-Richview (7),43.6822929,-79.5635376,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,19,Assault,Bendale (127),43.7560768,-79.2560196,
2017-06-21T04:00:00.000Z,Discharge Firearm - Recklessly,Wednesday ,19,Assault,Bendale (127),43.7560768,-79.2560196,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,8,Break and Enter,Englemount-Lawrence (32),43.7087135,-79.4316483,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,13,Break and Enter,Eglinton East (138),43.7518578,-79.2350998,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,14,Assault,West Humber-Clairville (1),43.7106895,-79.6113205,
2017-06-21T04:00:00.000Z,Robbery - Other,Wednesday ,11,Robbery,Cliffcrest (123),43.7152367,-79.2391052,
2017-06-21T04:00:00.000Z,Theft Over,Wednesday ,23,Theft Over,Blake-Jones (69),43.6712723,-79.3416901,
2017-06-21T04:00:00.000Z,B&E W'Intent,Wednesday ,14,Break and Enter,Willowdale East (51),43.7813034,-79.3944092,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,21,Assault,Moss Park (73),43.6582947,-79.3710327,
2017-06-21T04:00:00.000Z,Aggravated Assault,Wednesday ,21,Assault,Moss Park (73),43.6582947,-79.3710327,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,21,Assault,Waterfront Communities-The Island (77),43.6424141,-79.379509,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,13,Assault,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,8,Assault,South Parkdale (85),43.6366653,-79.438591,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,14,Assault,Church-Yonge Corridor (75),43.6531715,-79.3757706,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,14,Assault,Church-Yonge Corridor (75),43.6531715,-79.3757706,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,14,Assault,Church-Yonge Corridor (75),43.6531715,-79.3757706,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,16,Assault,Oakwood Village (107),43.685318,-79.4339294,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,21,Assault,Islington-City Centre West (14),43.6483841,-79.5250931,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,23,Assault,Guildwood (140),43.7478638,-79.2076416,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,13,Break and Enter,Palmerston-Little Italy (80),43.6587982,-79.4230881,
2017-06-21T04:00:00.000Z,B&E,Wednesday ,2,Break and Enter,Dufferin Grove (83),43.6513329,-79.4387894,
2017-06-21T04:00:00.000Z,Robbery - Other,Wednesday ,10,Robbery,Kennedy Park (124),43.7288933,-79.2557144,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,12,Assault,Weston (113),43.7010422,-79.5194016,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,18,Assault,Eglinton East (138),43.7360458,-79.2587738,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,16,Assault,West Humber-Clairville (1),43.7227325,-79.5746384,
2017-06-21T04:00:00.000Z,Robbery - Mugging,Wednesday ,20,Robbery,Henry Farm (53),43.7695351,-79.3472977,
2017-06-21T04:00:00.000Z,B&E W'Intent,Wednesday ,14,Break and Enter,Cliffcrest (123),43.7286606,-79.228363,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,16,Assault,Blake-Jones (69),43.6715126,-79.3407135,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,23,Assault,Wexford/Maryvale (119),43.7421455,-79.3097916,
2017-06-21T04:00:00.000Z,Aggravated Assault,Wednesday ,21,Assault,Cabbagetown-South St.James Town (71),43.6650581,-79.3683014,
2017-06-21T04:00:00.000Z,Assault With Weapon,Wednesday ,21,Assault,East End-Danforth (62),43.685688,-79.3127747,
2017-06-21T04:00:00.000Z,Assault,Wednesday ,13,Assault,Newtonbrook West (36),43.7831802,-79.4234085,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,7,Auto Theft,Trinity-Bellwoods (81),43.6485939,-79.4058685,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,19,Auto Theft,Islington-City Centre West (14),43.6234665,-79.5463409,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,22,Auto Theft,Downsview-Roding-CFB (26),43.7275352,-79.5236969,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,21,Auto Theft,Eringate-Centennial-West Deane (11),43.6709137,-79.5644379,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,22,Auto Theft,Kingsway South (15),43.6590805,-79.5064392,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,15,Auto Theft,Eglinton East (138),43.7395325,-79.2352524,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,0,Auto Theft,Cabbagetown-South St.James Town (71),43.6633911,-79.3721619,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,22,Auto Theft,Rockcliffe-Smythe (111),43.679512,-79.4946365,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,8,Auto Theft,Rexdale-Kipling (4),43.7117043,-79.5667038,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,18,Auto Theft,York University Heights (27),43.7627029,-79.4764862,
2017-06-21T04:00:00.000Z,Theft Of Motor Vehicle,Wednesday ,20,Auto Theft,Wexford/Maryvale (119),43.7441025,-79.3005524,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,18,Break and Enter,New Toronto (18),43.6002235,-79.5076218,
2017-06-22T04:00:00.000Z,Robbery - Swarming,Thursday  ,12,Robbery,Mount Dennis (115),43.6888924,-79.5040054,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,20,Break and Enter,Agincourt North (129),43.809742,-79.2900162,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,23,Assault,Willowdale East (51),43.7720566,-79.3917084,
2017-06-22T04:00:00.000Z,Assault With Weapon,Thursday  ,15,Assault,Cliffcrest (123),43.7251396,-79.2324295,
2017-06-22T04:00:00.000Z,Assault Bodily Harm,Thursday  ,15,Assault,Cliffcrest (123),43.7251396,-79.2324295,
2017-06-22T04:00:00.000Z,B&E W'Intent,Thursday  ,19,Break and Enter,East End-Danforth (62),43.6861649,-79.3106689,
2017-06-22T04:00:00.000Z,Assault Bodily Harm,Thursday  ,3,Assault,Annex (95),43.6651192,-79.4112167,
2017-06-22T04:00:00.000Z,Robbery - Mugging,Thursday  ,22,Robbery,Pelmo Park-Humberlea (23),43.7140923,-79.5315094,
2017-06-22T04:00:00.000Z,Theft Of Utilities Over,Thursday  ,17,Theft Over,Mimico (includes Humber Bay Shores) (17),43.6137123,-79.5084305,
2017-06-22T04:00:00.000Z,Theft Over,Thursday  ,16,Theft Over,Willowdale East (51),43.7779655,-79.4084396,
2017-06-22T04:00:00.000Z,Assault With Weapon,Thursday  ,21,Assault,Eglinton East (138),43.7366982,-79.248085,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,21,Assault,Eglinton East (138),43.7366982,-79.248085,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,19,Break and Enter,Victoria Village (43),43.7321091,-79.3072968,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,10,Break and Enter,Moss Park (73),43.6561661,-79.3701248,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,15,Assault,The Beaches (63),43.6737823,-79.298172,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,8,Assault,Niagara (82),43.6434021,-79.4052811,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,9,Break and Enter,Waterfront Communities-The Island (77),43.6473389,-79.3993835,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,11,Assault,Rustic (28),43.7075539,-79.5051117,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,10,Assault,Woodbine-Lumsden (60),43.6933556,-79.3126907,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,10,Assault,Woodbine-Lumsden (60),43.6933556,-79.3126907,
2017-06-22T04:00:00.000Z,Assault With Weapon,Thursday  ,11,Assault,Cliffcrest (123),43.7208786,-79.2414474,
2017-06-22T04:00:00.000Z,Robbery With Weapon,Thursday  ,10,Robbery,Highland Creek (134),43.7886467,-79.1798248,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,10,Break and Enter,Danforth (66),43.6829491,-79.3255692,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,16,Assault,Clairlea-Birchmount (120),43.7120476,-79.2810059,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,18,Assault,Bay Street Corridor (76),43.6518974,-79.3817139,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,11,Break and Enter,Newtonbrook West (36),43.7908134,-79.4368286,
2017-06-22T04:00:00.000Z,Robbery With Weapon,Thursday  ,2,Robbery,Mount Olive-Silverstone-Jamestown (2),43.7559433,-79.5902252,
2017-06-22T04:00:00.000Z,Theft Over - Bicycle,Thursday  ,16,Theft Over,Rosedale-Moore Park (98),43.6871338,-79.3937073,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,2,Assault,Kennedy Park (124),43.7271347,-79.2549744,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,22,Assault,Rosedale-Moore Park (98),43.6858826,-79.3931885,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,5,Break and Enter,Wychwood (94),43.6753082,-79.4329758,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,22,Assault,Rosedale-Moore Park (98),43.6858826,-79.3931885,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,7,Assault,High Park-Swansea (87),43.6378784,-79.4706421,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,20,Assault,York University Heights (27),43.7648163,-79.5013275,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,23,Assault,South Parkdale (85),43.6385841,-79.4291306,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,13,Assault,York University Heights (27),43.7563591,-79.4892197,
2017-06-22T04:00:00.000Z,Assault With Weapon,Thursday  ,0,Assault,Downsview-Roding-CFB (26),43.7311554,-79.4831696,
2017-06-22T04:00:00.000Z,Robbery With Weapon,Thursday  ,0,Robbery,South Parkdale (85),43.6359825,-79.4281311,
2017-06-22T04:00:00.000Z,Robbery With Weapon,Thursday  ,2,Robbery,Mount Olive-Silverstone-Jamestown (2),43.7559433,-79.5902252,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,0,Break and Enter,Trinity-Bellwoods (81),43.6462898,-79.4085846,
2017-06-22T04:00:00.000Z,Robbery With Weapon,Thursday  ,2,Robbery,Mount Olive-Silverstone-Jamestown (2),43.7559433,-79.5902252,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,20,Assault,Agincourt North (129),43.8051376,-79.2653275,
2017-06-22T04:00:00.000Z,Robbery - Mugging,Thursday  ,21,Robbery,Woodbine Corridor (64),43.6765366,-79.3208008,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,22,Assault,Scarborough Village (139),43.732338,-79.2242584,
2017-06-22T04:00:00.000Z,Theft Over,Thursday  ,17,Theft Over,Bay Street Corridor (76),43.6529732,-79.382637,
2017-06-22T04:00:00.000Z,Assault Bodily Harm,Thursday  ,0,Assault,Waterfront Communities-The Island (77),43.6394043,-79.3980026,
2017-06-22T04:00:00.000Z,Robbery - Swarming,Thursday  ,1,Robbery,High Park North (88),43.6582985,-79.4710617,
2017-06-22T04:00:00.000Z,Robbery With Weapon,Thursday  ,0,Robbery,Rockcliffe-Smythe (111),43.6716728,-79.4937515,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,2,Assault,Mount Olive-Silverstone-Jamestown (2),43.7468147,-79.5838089,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,8,Assault,Trinity-Bellwoods (81),43.6466827,-79.4065781,
2017-06-22T04:00:00.000Z,Unlawfully In Dwelling-House,Thursday  ,7,Break and Enter,South Riverdale (70),43.6648445,-79.3416061,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,16,Assault,Mount Pleasant West (104),43.7082138,-79.3986816,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,19,Assault,Mount Olive-Silverstone-Jamestown (2),43.7410965,-79.5892334,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,21,Assault,Woburn (137),43.7513847,-79.2283249,
2017-06-22T04:00:00.000Z,Aggravated Assault,Thursday  ,18,Assault,Mimico (includes Humber Bay Shores) (17),43.6120872,-79.5158234,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,12,Assault,Downsview-Roding-CFB (26),43.7193069,-79.5160141,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,9,Break and Enter,Stonegate-Queensway (16),43.6283417,-79.5000381,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,20,Break and Enter,Broadview North (57),43.6860428,-79.354744,
2017-06-22T04:00:00.000Z,Assault - Resist/ Prevent Seiz,Thursday  ,22,Assault,Kensington-Chinatown (78),43.6498985,-79.3911362,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,1,Assault,University (79),43.6582603,-79.398201,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,6,Assault,Regent Park (72),43.6612015,-79.3581619,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,11,Assault,Kensington-Chinatown (78),43.6483269,-79.3984146,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,12,Assault,Mount Pleasant West (104),43.7052841,-79.3932571,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,15,Assault,Black Creek (24),43.7650986,-79.5209961,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,22,Break and Enter,Brookhaven-Amesbury (30),43.7075157,-79.4713898,
2017-06-22T04:00:00.000Z,Theft Over,Thursday  ,22,Theft Over,Brookhaven-Amesbury (30),43.7075157,-79.4713898,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,20,Assault,Annex (95),43.664444,-79.4187927,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,16,Assault,Little Portugal (84),43.6495857,-79.4298248,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,1,Assault,Thistletown-Beaumond Heights (3),43.7411804,-79.5801239,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,3,Break and Enter,Annex (95),43.6683502,-79.4190216,
2017-06-22T04:00:00.000Z,Robbery - Other,Thursday  ,1,Robbery,Church-Yonge Corridor (75),43.655777,-79.3806763,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,3,Assault,South Parkdale (85),43.6385841,-79.4291306,
2017-06-22T04:00:00.000Z,Assault With Weapon,Thursday  ,8,Assault,Mount Dennis (115),43.6842308,-79.4840012,
2017-06-22T04:00:00.000Z,B&E,Thursday  ,1,Break and Enter,Church-Yonge Corridor (75),43.6621399,-79.3834229,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,15,Assault,Greenwood-Coxwell (65),43.6652946,-79.3212891,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,2,Assault,Church-Yonge Corridor (75),43.6563301,-79.380928,
2017-06-22T04:00:00.000Z,Assault,Thursday  ,19,Assault,Black Creek (24),43.7559319,-79.5242844,
2017-06-22T04:00:00.000Z,Theft Over,Thursday  ,0,Theft Over,Humber Summit (21),43.7636108,-79.5707703,
2017-06-22T04:00:00.000Z,B&E W'Intent,Thursday  ,7,Break and Enter,Annex (95),43.6743774,-79.3998413,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,0,Auto Theft,Annex (95),43.6682053,-79.407486,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,19,Auto Theft,Edenbridge-Humber Valley (9),43.6787605,-79.5174713,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,17,Auto Theft,Bayview Woods-Steeles (49),43.7932892,-79.3820877,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,0,Auto Theft,Dorset Park (126),43.7510948,-79.2671738,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,22,Auto Theft,Downsview-Roding-CFB (26),43.7373734,-79.4907761,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,22,Auto Theft,Runnymede-Bloor West Village (89),43.6547012,-79.4866943,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,22,Auto Theft,Runnymede-Bloor West Village (89),43.6547012,-79.4866943,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,21,Auto Theft,Markland Wood (12),43.6314354,-79.5718155,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,22,Auto Theft,Kingsway South (15),43.6507339,-79.5050888,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,22,Auto Theft,Downsview-Roding-CFB (26),43.7279968,-79.46315,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,22,Auto Theft,Markland Wood (12),43.6306305,-79.573822,
2017-06-22T04:00:00.000Z,Theft Of Motor Vehicle,Thursday  ,18,Auto Theft,Dufferin Grove (83),43.6548805,-79.442749,
2017-06-23T04:00:00.000Z,Robbery - Other,Friday    ,1,Robbery,Clairlea-Birchmount (120),43.7120476,-79.2810059,
2017-06-23T04:00:00.000Z,Assault With Weapon,Friday    ,1,Assault,Clairlea-Birchmount (120),43.7120476,-79.2810059,
2017-06-23T04:00:00.000Z,Assault Bodily Harm,Friday    ,19,Assault,Eglinton East (138),43.7399254,-79.2455292,
2017-06-23T04:00:00.000Z,B&E,Friday    ,0,Break and Enter,South Parkdale (85),43.6378632,-79.4228363,
2017-06-23T04:00:00.000Z,Robbery - Swarming,Friday    ,18,Robbery,West Hill (136),43.7684097,-79.1862259,
2017-06-23T04:00:00.000Z,Aggravated Assault,Friday    ,18,Assault,West Hill (136),43.7684097,-79.1862259,
2017-06-23T04:00:00.000Z,Discharge Firearm With Intent,Friday    ,18,Assault,Caledonia-Fairbank (109),43.6942253,-79.4506683,
2017-06-23T04:00:00.000Z,Assault,Friday    ,23,Assault,Taylor-Massey (61),43.6951332,-79.3034821,
